Time,02PLENUM:VOID:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02PLENUM:VOID:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02PLENUM:VOID:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02PLENUM:VOID:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXNEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXNEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXNEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXNEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSSE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSSE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSSEXLED::Des Sens Cool Load [W],02FFE:OFFICEXMEETXSSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSSEXLED::Des Cool Mass Flow [kg/s],02FFE:OFFICEXNE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXNE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXNE:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXNE:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXN:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXN:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXN:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXN:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s],02FFE:OFFICEXMEETXSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Load [W],02FFE:OFFICEXMEETXSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Sens Cool Load [W],02FFE:OFFICEXMEETXSEXLED:WINTER DESIGN DAY IN INOVO TEST (01-05:20-06):Des Heat Mass Flow [kg/s],02FFE:OFFICEXMEETXSEXLED:SUMMER DESIGN DAY IN INOVO TEST (01-05:20-06) JUL:Des Cool Mass Flow [kg/s]
12:33:00,3.237349E+05,5.332150E+04,1.826834E+01,8.727457E+00,4.182911E+03,0.000000E+00,2.372778E-01,0.000000E+00,5.469042E+04,0.000000E+00,3.102335E+00,0.000000E+00,5.710069E+03,0.000000E+00,3.239248E-01,0.000000E+00,3.321895E+03,0.000000E+00,1.884628E-01,0.000000E+00,1.327119E+03,0.000000E+00,7.529125E-02,0.000000E+00,8.339890E+03,0.000000E+00,4.730997E-01,0.000000E+00,2.908942E+04,0.000000E+00,1.650099E+00,0.000000E+00,1.322520E+03,0.000000E+00,7.511075E-02,0.000000E+00
12:36:00,3.237355E+05,5.368751E+04,1.826837E+01,8.787393E+00,4.182915E+03,0.000000E+00,2.372781E-01,0.000000E+00,5.469051E+04,0.000000E+00,3.102340E+00,0.000000E+00,5.710080E+03,0.000000E+00,3.239254E-01,0.000000E+00,3.321901E+03,0.000000E+00,1.884631E-01,0.000000E+00,1.327122E+03,0.000000E+00,7.529140E-02,0.000000E+00,8.339904E+03,0.000000E+00,4.731005E-01,0.000000E+00,2.908946E+04,0.000000E+00,1.650101E+00,0.000000E+00,1.322524E+03,0.000000E+00,7.511099E-02,0.000000E+00
12:39:00,3.237361E+05,5.405344E+04,1.826841E+01,8.847319E+00,4.182919E+03,0.000000E+00,2.372783E-01,0.000000E+00,5.469061E+04,0.000000E+00,3.102345E+00,0.000000E+00,5.710090E+03,0.000000E+00,3.239260E-01,0.000000E+00,3.321907E+03,0.000000E+00,1.884635E-01,0.000000E+00,1.327124E+03,0.000000E+00,7.529154E-02,0.000000E+00,8.339918E+03,0.000000E+00,4.731013E-01,0.000000E+00,2.908951E+04,0.000000E+00,1.650104E+00,0.000000E+00,1.322529E+03,0.000000E+00,7.511124E-02,0.000000E+00
12:42:00,3.237366E+05,5.441931E+04,1.826844E+01,8.907233E+00,4.182923E+03,0.000000E+00,2.372785E-01,0.000000E+00,5.469070E+04,0.000000E+00,3.102351E+00,0.000000E+00,5.710100E+03,0.000000E+00,3.239266E-01,0.000000E+00,3.321914E+03,0.000000E+00,1.884639E-01,0.000000E+00,1.327127E+03,0.000000E+00,7.529169E-02,0.000000E+00,8.339933E+03,0.000000E+00,4.731021E-01,0.000000E+00,2.908955E+04,0.000000E+00,1.650106E+00,0.000000E+00,1.322533E+03,0.000000E+00,7.511149E-02,0.000000E+00
12:45:00,3.237372E+05,5.478511E+04,1.826847E+01,8.967137E+00,4.182927E+03,0.000000E+00,2.372788E-01,0.000000E+00,5.469080E+04,0.000000E+00,3.102356E+00,0.000000E+00,5.710111E+03,0.000000E+00,3.239271E-01,0.000000E+00,3.321920E+03,0.000000E+00,1.884642E-01,0.000000E+00,1.327129E+03,0.000000E+00,7.529183E-02,0.000000E+00,8.339947E+03,0.000000E+00,4.731029E-01,0.000000E+00,2.908960E+04,0.000000E+00,1.650109E+00,0.000000E+00,1.322537E+03,0.000000E+00,7.511174E-02,0.000000E+00
12:48:00,3.237378E+05,5.515084E+04,1.826850E+01,9.027030E+00,4.182932E+03,0.000000E+00,2.372790E-01,0.000000E+00,5.469089E+04,0.000000E+00,3.102362E+00,0.000000E+00,5.710121E+03,0.000000E+00,3.239277E-01,0.000000E+00,3.321926E+03,0.000000E+00,1.884646E-01,0.000000E+00,1.327132E+03,0.000000E+00,7.529198E-02,0.000000E+00,8.339961E+03,0.000000E+00,4.731037E-01,0.000000E+00,2.908964E+04,0.000000E+00,1.650111E+00,0.000000E+00,1.322542E+03,0.000000E+00,7.511198E-02,0.000000E+00
12:51:00,3.237384E+05,5.551651E+04,1.826853E+01,9.086912E+00,4.182936E+03,0.000000E+00,2.372793E-01,0.000000E+00,5.469099E+04,0.000000E+00,3.102367E+00,0.000000E+00,5.710131E+03,0.000000E+00,3.239283E-01,0.000000E+00,3.321933E+03,0.000000E+00,1.884649E-01,0.000000E+00,1.327134E+03,0.000000E+00,7.529212E-02,0.000000E+00,8.339975E+03,0.000000E+00,4.731045E-01,0.000000E+00,2.908969E+04,0.000000E+00,1.650114E+00,0.000000E+00,1.322546E+03,0.000000E+00,7.511223E-02,0.000000E+00
12:54:00,3.237389E+05,5.588210E+04,1.826857E+01,9.146783E+00,4.182940E+03,0.000000E+00,2.372795E-01,0.000000E+00,5.469108E+04,0.000000E+00,3.102373E+00,0.000000E+00,5.710142E+03,0.000000E+00,3.239289E-01,0.000000E+00,3.321939E+03,0.000000E+00,1.884653E-01,0.000000E+00,1.327137E+03,0.000000E+00,7.529226E-02,0.000000E+00,8.339990E+03,0.000000E+00,4.731053E-01,0.000000E+00,2.908973E+04,0.000000E+00,1.650116E+00,0.000000E+00,1.322550E+03,0.000000E+00,7.511248E-02,0.000000E+00
12:57:00,3.237395E+05,5.624763E+04,1.826860E+01,9.206644E+00,4.182944E+03,0.000000E+00,2.372797E-01,0.000000E+00,5.469118E+04,0.000000E+00,3.102378E+00,0.000000E+00,5.710152E+03,0.000000E+00,3.239295E-01,0.000000E+00,3.321946E+03,0.000000E+00,1.884657E-01,0.000000E+00,1.327139E+03,0.000000E+00,7.529241E-02,0.000000E+00,8.340004E+03,0.000000E+00,4.731062E-01,0.000000E+00,2.908977E+04,0.000000E+00,1.650119E+00,0.000000E+00,1.322555E+03,0.000000E+00,7.511272E-02,0.000000E+00
13:00:00,3.237401E+05,5.661309E+04,1.826863E+01,9.266493E+00,4.182948E+03,0.000000E+00,2.372800E-01,0.000000E+00,5.469128E+04,0.000000E+00,3.102383E+00,0.000000E+00,5.710162E+03,0.000000E+00,3.239300E-01,0.000000E+00,3.321952E+03,0.000000E+00,1.884660E-01,0.000000E+00,1.327142E+03,0.000000E+00,7.529255E-02,0.000000E+00,8.340018E+03,0.000000E+00,4.731070E-01,0.000000E+00,2.908982E+04,0.000000E+00,1.650121E+00,0.000000E+00,1.322559E+03,0.000000E+00,7.511297E-02,0.000000E+00
13:03:00,3.237406E+05,5.690986E+04,1.826866E+01,9.315099E+00,4.182952E+03,0.000000E+00,2.372802E-01,0.000000E+00,5.469137E+04,0.000000E+00,3.102389E+00,0.000000E+00,5.710172E+03,0.000000E+00,3.239306E-01,0.000000E+00,3.321958E+03,0.000000E+00,1.884664E-01,0.000000E+00,1.327145E+03,0.000000E+00,7.529270E-02,0.000000E+00,8.340032E+03,0.000000E+00,4.731078E-01,0.000000E+00,2.908986E+04,0.000000E+00,1.650124E+00,0.000000E+00,1.322563E+03,0.000000E+00,7.511322E-02,0.000000E+00
13:06:00,3.237412E+05,5.713800E+04,1.826869E+01,9.352464E+00,4.182956E+03,0.000000E+00,2.372804E-01,0.000000E+00,5.469147E+04,0.000000E+00,3.102394E+00,0.000000E+00,5.710183E+03,0.000000E+00,3.239312E-01,0.000000E+00,3.321965E+03,0.000000E+00,1.884667E-01,0.000000E+00,1.327147E+03,0.000000E+00,7.529284E-02,0.000000E+00,8.340046E+03,0.000000E+00,4.731086E-01,0.000000E+00,2.908991E+04,0.000000E+00,1.650126E+00,0.000000E+00,1.322568E+03,0.000000E+00,7.511346E-02,0.000000E+00
13:09:00,3.237418E+05,5.736613E+04,1.826873E+01,9.389822E+00,4.182961E+03,0.000000E+00,2.372807E-01,0.000000E+00,5.469156E+04,0.000000E+00,3.102399E+00,0.000000E+00,5.710193E+03,0.000000E+00,3.239318E-01,0.000000E+00,3.321971E+03,0.000000E+00,1.884671E-01,0.000000E+00,1.327150E+03,0.000000E+00,7.529298E-02,0.000000E+00,8.340061E+03,0.000000E+00,4.731094E-01,0.000000E+00,2.908995E+04,0.000000E+00,1.650129E+00,0.000000E+00,1.322572E+03,0.000000E+00,7.511371E-02,0.000000E+00
13:12:00,3.237423E+05,5.759424E+04,1.826876E+01,9.427177E+00,4.182965E+03,0.000000E+00,2.372809E-01,0.000000E+00,5.469166E+04,0.000000E+00,3.102405E+00,0.000000E+00,5.710203E+03,0.000000E+00,3.239324E-01,0.000000E+00,3.321977E+03,0.000000E+00,1.884675E-01,0.000000E+00,1.327152E+03,0.000000E+00,7.529313E-02,0.000000E+00,8.340075E+03,0.000000E+00,4.731102E-01,0.000000E+00,2.908999E+04,0.000000E+00,1.650131E+00,0.000000E+00,1.322576E+03,0.000000E+00,7.511395E-02,0.000000E+00
13:15:00,3.237429E+05,5.782232E+04,1.826879E+01,9.464529E+00,4.182969E+03,0.000000E+00,2.372811E-01,0.000000E+00,5.469175E+04,0.000000E+00,3.102410E+00,0.000000E+00,5.710213E+03,0.000000E+00,3.239329E-01,0.000000E+00,3.321984E+03,0.000000E+00,1.884678E-01,0.000000E+00,1.327155E+03,0.000000E+00,7.529327E-02,0.000000E+00,8.340089E+03,0.000000E+00,4.731110E-01,0.000000E+00,2.909004E+04,0.000000E+00,1.650134E+00,0.000000E+00,1.322581E+03,0.000000E+00,7.511420E-02,0.000000E+00
13:18:00,3.237435E+05,5.805039E+04,1.826882E+01,9.501879E+00,4.182973E+03,0.000000E+00,2.372814E-01,0.000000E+00,5.469185E+04,0.000000E+00,3.102416E+00,0.000000E+00,5.710223E+03,0.000000E+00,3.239335E-01,0.000000E+00,3.321990E+03,0.000000E+00,1.884682E-01,0.000000E+00,1.327157E+03,0.000000E+00,7.529341E-02,0.000000E+00,8.340103E+03,0.000000E+00,4.731118E-01,0.000000E+00,2.909008E+04,0.000000E+00,1.650136E+00,0.000000E+00,1.322585E+03,0.000000E+00,7.511444E-02,0.000000E+00
13:21:00,3.237440E+05,5.827844E+04,1.826885E+01,9.539226E+00,4.182977E+03,0.000000E+00,2.372816E-01,0.000000E+00,5.469194E+04,0.000000E+00,3.102421E+00,0.000000E+00,5.710234E+03,0.000000E+00,3.239341E-01,0.000000E+00,3.321996E+03,0.000000E+00,1.884685E-01,0.000000E+00,1.327160E+03,0.000000E+00,7.529356E-02,0.000000E+00,8.340117E+03,0.000000E+00,4.731126E-01,0.000000E+00,2.909012E+04,0.000000E+00,1.650139E+00,0.000000E+00,1.322589E+03,0.000000E+00,7.511469E-02,0.000000E+00
13:24:00,3.237446E+05,5.850646E+04,1.826889E+01,9.576569E+00,4.182981E+03,0.000000E+00,2.372818E-01,0.000000E+00,5.469203E+04,0.000000E+00,3.102426E+00,0.000000E+00,5.710244E+03,0.000000E+00,3.239347E-01,0.000000E+00,3.322003E+03,0.000000E+00,1.884689E-01,0.000000E+00,1.327162E+03,0.000000E+00,7.529370E-02,0.000000E+00,8.340131E+03,0.000000E+00,4.731134E-01,0.000000E+00,2.909017E+04,0.000000E+00,1.650141E+00,0.000000E+00,1.322594E+03,0.000000E+00,7.511493E-02,0.000000E+00
13:27:00,3.237452E+05,5.873447E+04,1.826892E+01,9.613909E+00,4.182985E+03,0.000000E+00,2.372821E-01,0.000000E+00,5.469213E+04,0.000000E+00,3.102432E+00,0.000000E+00,5.710254E+03,0.000000E+00,3.239353E-01,0.000000E+00,3.322009E+03,0.000000E+00,1.884692E-01,0.000000E+00,1.327165E+03,0.000000E+00,7.529384E-02,0.000000E+00,8.340145E+03,0.000000E+00,4.731142E-01,0.000000E+00,2.909021E+04,0.000000E+00,1.650144E+00,0.000000E+00,1.322598E+03,0.000000E+00,7.511518E-02,0.000000E+00
13:30:00,3.237457E+05,5.896246E+04,1.826895E+01,9.651246E+00,4.182989E+03,0.000000E+00,2.372823E-01,0.000000E+00,5.469222E+04,0.000000E+00,3.102437E+00,0.000000E+00,5.710264E+03,0.000000E+00,3.239358E-01,0.000000E+00,3.322015E+03,0.000000E+00,1.884696E-01,0.000000E+00,1.327167E+03,0.000000E+00,7.529399E-02,0.000000E+00,8.340159E+03,0.000000E+00,4.731150E-01,0.000000E+00,2.909026E+04,0.000000E+00,1.650146E+00,0.000000E+00,1.322602E+03,0.000000E+00,7.511542E-02,0.000000E+00
13:33:00,3.237463E+05,5.919042E+04,1.826898E+01,9.688579E+00,4.182994E+03,0.000000E+00,2.372825E-01,0.000000E+00,5.469232E+04,0.000000E+00,3.102442E+00,0.000000E+00,5.710274E+03,0.000000E+00,3.239364E-01,0.000000E+00,3.322021E+03,0.000000E+00,1.884700E-01,0.000000E+00,1.327170E+03,0.000000E+00,7.529413E-02,0.000000E+00,8.340173E+03,0.000000E+00,4.731158E-01,0.000000E+00,2.909030E+04,0.000000E+00,1.650149E+00,0.000000E+00,1.322606E+03,0.000000E+00,7.511567E-02,0.000000E+00
13:36:00,3.237469E+05,5.941837E+04,1.826901E+01,9.725910E+00,4.182998E+03,2.204994E+00,2.372828E-01,1.758227E-04,5.469241E+04,0.000000E+00,3.102448E+00,0.000000E+00,5.710284E+03,0.000000E+00,3.239370E-01,0.000000E+00,3.322028E+03,0.000000E+00,1.884703E-01,0.000000E+00,1.327172E+03,0.000000E+00,7.529427E-02,0.000000E+00,8.340188E+03,0.000000E+00,4.731166E-01,0.000000E+00,2.909034E+04,0.000000E+00,1.650151E+00,0.000000E+00,1.322611E+03,0.000000E+00,7.511591E-02,0.000000E+00
13:39:00,3.237474E+05,5.964629E+04,1.826905E+01,9.763237E+00,4.183002E+03,1.414030E+01,2.372830E-01,1.125366E-03,5.469251E+04,0.000000E+00,3.102453E+00,0.000000E+00,5.710295E+03,0.000000E+00,3.239376E-01,0.000000E+00,3.322034E+03,0.000000E+00,1.884707E-01,0.000000E+00,1.327175E+03,0.000000E+00,7.529441E-02,0.000000E+00,8.340202E+03,0.000000E+00,4.731174E-01,0.000000E+00,2.909039E+04,0.000000E+00,1.650154E+00,0.000000E+00,1.322615E+03,0.000000E+00,7.511615E-02,0.000000E+00
13:42:00,3.237480E+05,5.987420E+04,1.826908E+01,9.800560E+00,4.183006E+03,2.428312E+01,2.372832E-01,1.931912E-03,5.469260E+04,0.000000E+00,3.102458E+00,0.000000E+00,5.710305E+03,0.000000E+00,3.239381E-01,0.000000E+00,3.322040E+03,0.000000E+00,1.884710E-01,0.000000E+00,1.327177E+03,0.000000E+00,7.529455E-02,0.000000E+00,8.340216E+03,0.000000E+00,4.731182E-01,0.000000E+00,2.909043E+04,0.000000E+00,1.650156E+00,0.000000E+00,1.322619E+03,0.000000E+00,7.511640E-02,0.000000E+00
13:45:00,3.237486E+05,6.010208E+04,1.826911E+01,9.837881E+00,4.183010E+03,2.982200E+01,2.372835E-01,2.372583E-03,5.469270E+04,0.000000E+00,3.102464E+00,0.000000E+00,5.710315E+03,0.000000E+00,3.239387E-01,0.000000E+00,3.322047E+03,0.000000E+00,1.884714E-01,0.000000E+00,1.327180E+03,0.000000E+00,7.529470E-02,0.000000E+00,8.340230E+03,0.000000E+00,4.731189E-01,0.000000E+00,2.909047E+04,0.000000E+00,1.650159E+00,0.000000E+00,1.322624E+03,0.000000E+00,7.511664E-02,0.000000E+00
13:48:00,3.237491E+05,6.032994E+04,1.826914E+01,9.875198E+00,4.183014E+03,3.881426E+01,2.372837E-01,3.087998E-03,5.469279E+04,0.000000E+00,3.102469E+00,0.000000E+00,5.710325E+03,0.000000E+00,3.239393E-01,0.000000E+00,3.322053E+03,0.000000E+00,1.884717E-01,0.000000E+00,1.327182E+03,0.000000E+00,7.529484E-02,0.000000E+00,8.340244E+03,0.000000E+00,4.731197E-01,0.000000E+00,2.909052E+04,0.000000E+00,1.650161E+00,0.000000E+00,1.322628E+03,0.000000E+00,7.511688E-02,0.000000E+00
13:51:00,3.237497E+05,6.055779E+04,1.826917E+01,9.912512E+00,4.183018E+03,4.648464E+01,2.372839E-01,3.698254E-03,5.469288E+04,0.000000E+00,3.102474E+00,0.000000E+00,5.710335E+03,0.000000E+00,3.239399E-01,0.000000E+00,3.322059E+03,0.000000E+00,1.884721E-01,0.000000E+00,1.327185E+03,0.000000E+00,7.529498E-02,0.000000E+00,8.340258E+03,0.000000E+00,4.731205E-01,0.000000E+00,2.909056E+04,0.000000E+00,1.650164E+00,0.000000E+00,1.322632E+03,0.000000E+00,7.511713E-02,0.000000E+00
13:54:00,3.237502E+05,6.078561E+04,1.826920E+01,9.949822E+00,4.183022E+03,5.404090E+01,2.372841E-01,4.299435E-03,5.469298E+04,4.952802E+01,3.102480E+00,3.943669E-03,5.710345E+03,0.000000E+00,3.239404E-01,0.000000E+00,3.322065E+03,0.000000E+00,1.884724E-01,0.000000E+00,1.327187E+03,0.000000E+00,7.529512E-02,0.000000E+00,8.340272E+03,0.000000E+00,4.731213E-01,0.000000E+00,2.909060E+04,0.000000E+00,1.650166E+00,0.000000E+00,1.322636E+03,0.000000E+00,7.511737E-02,0.000000E+00
13:57:00,3.237508E+05,6.101341E+04,1.826924E+01,9.987129E+00,4.183026E+03,6.149142E+01,2.372844E-01,4.892206E-03,5.469307E+04,1.455105E+02,3.102485E+00,1.157980E-02,5.710355E+03,0.000000E+00,3.239410E-01,0.000000E+00,3.322072E+03,0.000000E+00,1.884728E-01,0.000000E+00,1.327190E+03,0.000000E+00,7.529526E-02,0.000000E+00,8.340286E+03,0.000000E+00,4.731221E-01,0.000000E+00,2.909065E+04,2.579739E+01,1.650168E+00,2.055055E-03,1.322641E+03,0.000000E+00,7.511761E-02,0.000000E+00
14:00:00,3.237514E+05,6.124119E+04,1.826927E+01,1.002443E+01,4.183030E+03,6.885629E+01,2.372846E-01,5.478166E-03,5.469317E+04,2.057421E+02,3.102490E+00,1.636836E-02,5.710365E+03,0.000000E+00,3.239416E-01,0.000000E+00,3.322078E+03,0.000000E+00,1.884732E-01,0.000000E+00,1.327192E+03,0.000000E+00,7.529541E-02,0.000000E+00,8.340300E+03,0.000000E+00,4.731229E-01,0.000000E+00,2.909069E+04,9.108330E+01,1.650171E+00,7.249044E-03,1.322645E+03,0.000000E+00,7.511785E-02,0.000000E+00
14:03:00,3.237519E+05,6.135486E+04,1.826930E+01,1.004306E+01,4.183034E+03,7.487851E+01,2.372848E-01,5.957309E-03,5.469326E+04,2.355233E+02,3.102496E+00,1.873771E-02,5.710376E+03,0.000000E+00,3.239421E-01,0.000000E+00,3.322084E+03,0.000000E+00,1.884735E-01,0.000000E+00,1.327195E+03,0.000000E+00,7.529555E-02,0.000000E+00,8.340314E+03,2.261735E+00,4.731237E-01,1.801566E-04,2.909073E+04,1.252544E+02,1.650173E+00,9.964955E-03,1.322649E+03,0.000000E+00,7.511810E-02,0.000000E+00
14:06:00,3.237525E+05,6.135449E+04,1.826933E+01,1.004300E+01,4.183038E+03,7.959668E+01,2.372851E-01,6.332700E-03,5.469335E+04,2.603610E+02,3.102501E+00,2.071376E-02,5.710386E+03,6.005747E+00,3.239427E-01,4.778534E-04,3.322090E+03,0.000000E+00,1.884739E-01,0.000000E+00,1.327197E+03,0.000000E+00,7.529569E-02,0.000000E+00,8.340328E+03,1.270539E+01,4.731245E-01,1.011026E-03,2.909078E+04,1.340049E+02,1.650176E+00,1.066114E-02,1.322654E+03,0.000000E+00,7.511834E-02,0.000000E+00
14:09:00,3.237531E+05,6.135416E+04,1.826936E+01,1.004295E+01,4.183042E+03,8.430033E+01,2.372853E-01,6.706935E-03,5.469345E+04,2.774849E+02,3.102506E+00,2.207612E-02,5.710396E+03,1.070314E+01,3.239433E-01,8.515667E-04,3.322097E+03,0.000000E+00,1.884742E-01,0.000000E+00,1.327200E+03,0.000000E+00,7.529583E-02,0.000000E+00,8.340342E+03,1.870809E+01,4.731253E-01,1.488368E-03,2.909082E+04,1.561392E+02,1.650178E+00,1.242210E-02,1.322658E+03,0.000000E+00,7.511858E-02,0.000000E+00
14:12:00,3.237536E+05,6.135382E+04,1.826939E+01,1.004289E+01,4.183047E+03,8.896987E+01,2.372855E-01,7.078457E-03,5.469354E+04,2.937851E+02,3.102512E+00,2.337294E-02,5.710406E+03,1.145442E+01,3.239439E-01,9.112847E-04,3.322103E+03,0.000000E+00,1.884746E-01,0.000000E+00,1.327202E+03,0.000000E+00,7.529597E-02,0.000000E+00,8.340355E+03,2.002668E+01,4.731261E-01,1.593274E-03,2.909086E+04,1.719698E+02,1.650181E+00,1.368157E-02,1.322662E+03,0.000000E+00,7.511882E-02,0.000000E+00
14:15:00,3.237542E+05,6.135350E+04,1.826942E+01,1.004284E+01,4.183051E+03,9.360409E+01,2.372858E-01,7.447170E-03,5.469363E+04,3.093230E+02,3.102517E+00,2.460911E-02,5.710416E+03,1.474960E+01,3.239444E-01,1.173441E-03,3.322109E+03,0.000000E+00,1.884749E-01,0.000000E+00,1.327205E+03,0.000000E+00,7.529611E-02,0.000000E+00,8.340369E+03,2.539849E+01,4.731269E-01,2.020642E-03,2.909091E+04,1.871045E+02,1.650183E+00,1.488567E-02,1.322666E+03,0.000000E+00,7.511906E-02,0.000000E+00
14:18:00,3.237547E+05,6.135319E+04,1.826946E+01,1.004279E+01,4.183055E+03,9.820100E+01,2.372860E-01,7.812917E-03,5.469373E+04,3.242110E+02,3.102522E+00,2.579358E-02,5.710426E+03,1.710511E+01,3.239450E-01,1.360842E-03,3.322115E+03,0.000000E+00,1.884753E-01,0.000000E+00,1.327207E+03,0.000000E+00,7.529625E-02,0.000000E+00,8.340383E+03,2.910649E+01,4.731277E-01,2.315644E-03,2.909095E+04,2.016046E+02,1.650186E+00,1.603929E-02,1.322671E+03,0.000000E+00,7.511931E-02,0.000000E+00
14:21:00,3.237553E+05,6.135289E+04,1.826949E+01,1.004274E+01,4.183059E+03,1.027682E+02,2.372862E-01,8.176297E-03,5.469382E+04,3.387971E+02,3.102527E+00,2.695404E-02,5.710436E+03,1.930388E+01,3.239456E-01,1.535771E-03,3.322122E+03,0.000000E+00,1.884756E-01,0.000000E+00,1.327210E+03,0.000000E+00,7.529639E-02,0.000000E+00,8.340397E+03,3.272419E+01,4.731284E-01,2.603462E-03,2.909099E+04,2.156599E+02,1.650188E+00,1.715751E-02,1.322675E+03,0.000000E+00,7.511955E-02,0.000000E+00
14:24:00,3.237558E+05,6.135260E+04,1.826952E+01,1.004269E+01,4.183063E+03,1.072969E+02,2.372865E-01,8.536622E-03,5.469391E+04,3.528663E+02,3.102533E+00,2.807337E-02,5.710446E+03,2.140653E+01,3.239461E-01,1.703054E-03,3.322128E+03,0.000000E+00,1.884760E-01,0.000000E+00,1.327212E+03,0.000000E+00,7.529654E-02,0.000000E+00,8.340411E+03,3.620097E+01,4.731292E-01,2.880069E-03,2.909104E+04,2.292346E+02,1.650190E+00,1.823751E-02,1.322679E+03,0.000000E+00,7.511979E-02,0.000000E+00
14:27:00,3.237564E+05,6.135233E+04,1.826955E+01,1.004264E+01,4.183067E+03,1.117887E+02,2.372867E-01,8.894011E-03,5.469401E+04,3.665474E+02,3.102538E+00,2.916182E-02,5.710456E+03,2.343554E+01,3.239467E-01,1.864479E-03,3.322134E+03,0.000000E+00,1.884763E-01,0.000000E+00,1.327215E+03,0.000000E+00,7.529668E-02,0.000000E+00,8.340425E+03,3.957533E+01,4.731300E-01,3.148528E-03,2.909108E+04,2.423982E+02,1.650193E+00,1.928480E-02,1.322683E+03,0.000000E+00,7.512003E-02,0.000000E+00
14:30:00,3.237570E+05,6.135206E+04,1.826958E+01,1.004260E+01,4.183071E+03,1.162437E+02,2.372869E-01,9.248474E-03,5.469410E+04,3.798674E+02,3.102543E+00,3.022155E-02,5.710466E+03,2.540319E+01,3.239473E-01,2.021022E-03,3.322140E+03,0.000000E+00,1.884767E-01,0.000000E+00,1.327217E+03,0.000000E+00,7.529682E-02,0.000000E+00,8.340439E+03,4.285929E+01,4.731308E-01,3.409794E-03,2.909112E+04,2.551873E+02,1.650195E+00,2.030229E-02,1.322688E+03,0.000000E+00,7.512027E-02,0.000000E+00
